"Product Code","Product Name",Variant,Expected,Counted
G012,"Fisher 500ml/24 ហ្វីសឺ",,0.0000,
G013,"Arrow469 1L/20 ប្រឆាំងជ្រុះក្តឹបកវែង",,0.0000,
G014,"Calimag 250ml48 កាលីម៉ាក់",,0.0000,
G015,"Calimag 480ml/24 កាលីម៉ាក់480 មល",,240.0000,
G017," Sero 101 500ml/20  សេរូ 101 500ml",,0.0000,
G018,"Thom9 100ml/100 ធំធំ៩",,20.0000,
G019,"33-11 1kg/20  VSC33-111kg Angkor",,0.0000,
G020,"Humate5L/4 ហូម៉ាត​៥ល",,4.0000,
G021,"Flower 95 100ml/100 ផ្លាវឺ៩៥",,0.0000,
G022,"Super 21 100g/25 សុបពឺ២១",,0.0000,
G023,"Arrow936 1L/20 កាន់ក្តឹបគំរបក្រហម",,100.0000,
G024,"CalHaifa 1Kg កាលស្យូម",,0.0000,
G025,"Super 21 1kg/30 សុបពឺ២១​",,1050.0000,
G028,"10-60-10 VSC 1Kg/20 អង្គរ",,0.0000,
G030,"3in1 1L/20 3ក្នុង1",,600.0000,
G031,"Boron1L/12 ប័ររុន",,0.0000,
G033,"20-30 1Kg/18 KM កែវមន្នី",,0.0000,
G034,"S-52-34  1Kg/25 pack",,0.0000,
G035,"Gibbon​100ml/56 ជីបបុន",,0.0000,
G036,"Deper 500ml/24 ដេបពើ",,24.0000,
G037,"0-52 1kg/20 Koe Mony",,0.0000,
G038,"20-30- 20- 1kg/20 Angkor",,0.0000,
G039,"3in 1 1L/20 new 3ក្នុង1ថ្មី",,0.0000,
G040,"Gibber T 5g/1000 គ្រាប់ពង្រីក",,3000.0000,
G042,"KOK1/20 កុក1",,0.0000,
G043,"KOK1+/20 កុក1+",,0.0000,
G044,"KOK 12 /-600g/Can-20/case កុក 12",,103.0000,
G046,"Kok 18-18-18 5kg/4 កុក 18-18-18",,40.0000,
G047,"KOK2 1Kg/20 កុក2",,0.0000,
G048,"KOK3/20 កុក3",,0.0000,
G049,"DOLA 1Kg/24 ដុល្លា",,696.0000,
G050," old 119 Rihno 1Kg/10",,0.0000,
G051,"Bon 1Kg/20 បុង",,400.0000,
G052,"Bidamin KH 1kg បីដាមីនខ្មែ",,0.0000,
G053,"Atonik 100g/100 អាតូនីក",,801.0000,
G054,"119 Rhino -1kg/10",,0.0000,
G055,"18-18-21 1Kg/30 AHA",,0.0000,
G057,"THIO 99 1kg /18 ថៃអូ99",,0.0000,
G058,"Fofer 1kg/20 ហ្វូសហ្វឺ​",,0.0000,
G059,"KOK PK500 500ml/24ប៉េកា៥០០",,96.0000,
G060,"KOK PK500 250ml/48 ប៉េកា៥០០​​",,0.0000,
G061,"Dola B-25kg ដូលា​ បាវ​-25គីឡូ",,0.0000,
G062,"AHA Pachlor 20% -1kg/25អ័កម៉ូនអាហា",,181.0000,
G063,"Palomix 1kg/20 ប៉ាឡូមីច​​",,126.0000,
G064,"Palomix 1L /20ប៉ាឡូមីច​ទឹក",,0.0000,
G067,"Pachlor 25kg/ អ័កម៉ូនចិន",,1.0000,
G068,"Paccocontact 10wp  1kg /18  ភែកូ ខនធែក ១០",,0.0000,
G069,"Pachlor Thai 1k  (25kg-B)/ ត្រីគូរ ថៃ",,0.0000,
G070,"Humix 1kg / ហុយមិច",,0.0000,
G071,"Bidamin 1kg VN បីដាមីន វៀតណាម",,0.0000,
G072,"bright star 1L /12",,0.0000,
G074,"Green Grow 1L/12 គ្រីនក្រូ",,0.0000,
G078,"10-60-10 BSC 1Kg/18 វិមានងករាជ្យ",,36.0000,
G081,UV1Kg/40,,0.0000,
G082,"0-52 1kg/20VSC អង្គរ",,20.0000,
G083,"PAMINO 250ML ប៉ាមីណូ",,0.0000,
G085,"4in1 1L/20 4ក្នុង1",,0.0000,
G087,"Magnum 44. 50ml Thai/ 12 សែបួន 44 ថៃ",,36.0000,
G088,"Atonik ៥០ml/100 អាតូនីចទឹក",,0.0000,
G089,"B-ONE  500ml / 20 ប៊ីវ័ន",,0.0000,
G090,"P-ONE  500ml / 20 ភីវ័ន",,0.0000,
G091,"Robin  200g / 30 រ៉ូប៊ីន",,0.0000,
G092,"0-52 1kg/20 Haifa",,0.0000,
G093,"Mark / 24ដប ម៉ាក",,5.0000,
G094,"Media 500ml /20  មេដៀ",,44.0000,
G096,"Oslam 500ml / 24 អូស្លែម",,72.0000,
G097,"20-30-20 Plant Food 500ml /20 ផ្លែនហ្វត",,100.0000,
G098,"Starwia 1l / ស្តាវៃ",,0.0000,
G099,"Yara 15-0-0",,0.0000,
G100,"Fast Grow 100ml / ហ្វាសក្រូ",,0.0000,
G101,"Cal Bo 1l / កាល់បូ  Lada",,0.0000,
G102,"D tonik 100g/100 ឌីតូនីក",,0.0000,
G103,"10-60-10 keovmony 1Kg/18 កែវមន្នី",,72.0000,
G104,"DOLA Arrow /20 ដុល្លា អារូ",,0.0000,
G105,"Nyro /100 នីរូ",,50.0000,
G106,"NAA-12  /​​អិនអេអេ",,0.0000,
G107,"PAMINO 450ML/24 bottle/case ប៉ាមីណូ 450",,0.0000,
G108,"Bocan 500ml/បូខេន",,0.0000,
G126,"KV-Ah 20 /ឃេវីអា",,0.0000,
H001,"Kaphosat 5L ទន្សាយ",,21.0000,
H002,"Kaphosat 1L/20 ទន្សាយ ១ល",,4.0000,
H003,"Newsate 5L/4 ក្បាលតោ",,112.0000,
H004,"Liphosim 5L/4 លីផូសីម",,76.0000,
H005,"King Kon 5L/4 គីងកុង",,0.0000,
H007,"Sanaphen 450ml/40  សាណាហ្វែន-អាលដូ",,6.0000,
H010,"Pyanchor 400mL / ពីអានឆរ",,0.0000,
H014,"Kuyromeas 25g/400 កុយរមាស",,0.0000,
H017,"Misin 500g មីស៊ីន(ថ្នាំស្មៅពោត)",,0.0000,
H018,"Heny Henjon1L/5 ថ្នាំស្មៅដំឡូងខេមហេរ៉ូ",,0.0000,
H019,"King Kong 20L គីងកុង",,0.0000,
H020,"ថ្នាំស្មៅថៃ Miko - 5L/4",,0.0000,
H021,"CYHANY 100ml /100 ថ្នាំស្មៅសុីហានី",,0.0000,
H022,"PACO2 1L /24100 ប៉ាគោ២",,0.0000,
K001,"15-15-15 Thai",,0.0000,
K002,"20-20-15 ក្របី",,0.0000,
K003,"AHA Organic 50.kg ជីធម្មជាតិ",,0.0000,
K005,"KOK 17-7-17",,3.2000,
K007,"KOK 25-15-5 កុក 50kg",,22.0000,
K009,"N-Protect 40kg អ៊ុយរ៉េកុក40kg",,0.0000,
K010,"Urea អ៊ុយរ៉េ ក្បាលគោ",,0.0000,
K011,"15-15-15 ក្របី",,0.0000,
K012,"Urea thai 50kg អ៊ុយរ៉េថៃ IPC",,0.0000,
K013,"15-15-15 50kg ត្រាក្បាលគោ",,0.0000,
M001,"Sprayer 40cm ដងបាញ់​​40cm",,0.0000,
M002,"Sprayer 60cm ដងបាញ់​60cm",,0.0000,
M003,"Sprayer 9T ដងបាញ់​​ 9T",,0.0000,
M005,"Sprayer 120cm ដងបាញ់​​ 120cm",,0.0000,
M006,"Spray Hose 95m ទុយោបាញ់ថ្នាំ",,5.0000,
M007,"Spray Hose 50m ទុយោបាញ់ថ្នាំ",,4.0000,
M008,"Spray Bin ធុងបាញ់ថ្នាំ16លីត្រ",,0.0000,
M009,"Spray Bin1 ធុងបាញ់ថ្នាំ20លីត្រ",,0.0000,
M010,"Foot Rubber ស្បែកជើងកវែង",,0.0000,
M015,"Sprayer whale/ ដង​បា​ញ់​ត្រីបាលែន",,0.0000,
M025,"Sprayer 1.5cm ដងបាញ់​​ 1.5cm",,0.0000,
M026,"Sprayer 1m ដងបាញ់​​ 1m",,0.0000,
M24,"Sprayer10$ ដងបាញ់​ល្អឥខៀវ 90cm",,20.0000,
O2,"As-50 500ml….. ថ្នាំស្អិត",,0.0000,
S002,"CORN TN199/... ពោត",,0.0000,
S006,"Cucumber TN123 ត្រសក់​",,0.0000,
S007,"Cucumber TN456 ត្រសក់​",,0.0000,
S010,"Egg plant TN 78A 1g ត្រប់វែង",,0.0000,
S011,"Egg Plant TN 78A 5g ត្រប់វែង",,0.0000,
S014,"Choisum 100g ស្ពៃចង្កឹះ",,0.0000,
S032,"W.melon / ឪឡឹក រូបឃ្លោក៊កណ្តាល",,0.0000,
S033,"W.melon​តូច / ឪឡឹក រូបឃ្លោក",,0.0000,
S034,"Cucumber  ត្រសក់​",,0.0000,
S035,"Wax Ground ត្រឡាច​ NT9-20g/pack",,0.0000,
S040,"Choisum 100 /ស្ពៃចង្កឹះ",,0.0000,
S043,"ននោងជ្រុង Angleo Grourd Tn308- 10g",,0.0000,
S044,"Wax Ground ត្រឡាច​ NT9-50g/pack",,0.0000,
S047,"ននោងមូល Angleo Grourd - 10g",,0.0000,
S050,"ត្រឡាច​  ថៃ Waxgaurd Thai 15mg",,0.0000,
S100,"Papaya Thai 2g ល្ហុងថៃ​2g",,0.0000,
S102,"Pumkin TN305 20g ល្ពៅ​TN 305",,0.0000,
S103,"ត្រឡាច​ N61",,0.0000,
Z001,"ឈុតថៃទ្រីតិច ៣ មុខ/",,0.0000,
